year;date;day;month;id_st;lat;lon;farm_ID;inf_presente;dis_sea;dem;cum_max30;cum_avg26;avg_max_7d;avg_min_7d;avg_avg_7d;cum_prec;s_day_frost;s_min_avg;s_mean_avg;s_prec_cum;w_day_frost;w_min_avg;w_mean_avg;w_prec_cum;idr_bal_4;idr_bal_30d;gdd_oli;cum_gdd;doy;perc_inf
2017;42971;24;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0.05005;25.87464286;19.70894286;22.79179286;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-172.0235942;-90.8320958;2271.28115;1081.80285;236;73
2017;42957;10;8;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0.05005;27.85792857;21.94754286;24.90273571;103.4285;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-130.3889288;-85.55842648;2031.872;898.2537;222;73
2017;42957;10;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0.05005;27.85792857;21.94754286;24.90273571;103.4285;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-130.3889288;-85.55842648;2031.872;898.2537;222;73
2017;42950;3;8;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0.05005;26.08907143;20.20228571;23.14567857;101.934;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-107.1310937;-87.57151411;1895.6586;789.9703;215;73
2017;42950;3;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0.05005;26.08907143;20.20228571;23.14567857;101.934;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-107.1310937;-87.57151411;1895.6586;789.9703;215;73
2017;42943;27;7;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0;24.19127143;19.62751429;21.90939286;101.8534;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-81.52667469;-18.18636713;1763.3914;685.6331;208;73
2017;42943;27;7;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;24.19127143;19.62751429;21.90939286;101.8534;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-81.52667469;-18.18636713;1763.3914;685.6331;208;73
2017;42936;20;7;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0;25.16645714;19.25768571;22.21207143;85.9658;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-75.17209369;-34.05983086;1646.3107;596.4824;201;73
2017;42936;20;7;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;25.16645714;19.25768571;22.21207143;85.9658;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-75.17209369;-34.05983086;1646.3107;596.4824;201;73
2017;42928;12;7;3590;43.96637;10.21344;17044;no;3611.619141;12.0366354;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42928;12;7;3590;43.9821;10.22769;17039;no;5560.298828;149.0253906;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42922;6;7;3590;43.96637;10.21344;17044;no;3611.619141;12.0366354;0;0;21.77668571;16.88942857;19.33305714;83.5411;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-27.25009465;-19.05174089;1405.773;411.8047;187;73
2017;42922;6;7;3590;43.9821;10.22769;17039;no;5560.298828;149.0253906;0;0;21.77668571;16.88942857;19.33305714;83.5411;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-27.25009465;-19.05174089;1405.773;411.8047;187;73
2017;42977;30;8;3590;43.97508;10.21296;17026;inf;4175.320313;23.2054863;0;0.05005;25.53392857;19.24772857;22.39082857;107.1121;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-191.1586502;-96.79206709;2379.69435;1166.27605;242;73
2017;42976;29;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.05005;25.0678;18.88078571;21.97429286;107.1116;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-188.0028816;-96.87511789;2360.4177;1150.9894;241;73
2017;42971;24;8;3590;43.97508;10.21296;17026;no;4175.320313;23.2054863;0;0.05005;25.87464286;19.70894286;22.79179286;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-172.0235942;-90.8320958;2271.28115;1081.80285;236;73
2017;42968;21;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.05005;26.61184286;20.3901;23.50097143;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-162.8351697;-80.89224199;2222.19565;1044.68735;233;73
2017;42961;14;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.05005;24.81268571;19.69892857;22.25580714;106.9382;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-138.9969303;-82.44458043;2094.0602;944.4819;226;73
2017;42957;10;8;3590;43.97508;10.21296;17026;no;4175.320313;23.2054863;0;0.05005;27.85792857;21.94754286;24.90273571;103.4285;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-130.3889288;-85.55842648;2031.872;898.2537;222;73
2017;42956;9;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.05005;28.14807143;22.16362857;25.15585;102.8995;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-127.8471789;-85.97175988;2014.23235;884.60405;221;73
2017;42950;3;8;3590;43.97508;10.21296;17026;inf;4175.320313;23.2054863;0;0.05005;26.08907143;20.20228571;23.14567857;101.934;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-107.1310937;-87.57151411;1895.6586;789.9703;215;73
2017;42948;1;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.05005;24.61547143;18.87624286;21.74585714;101.9322;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-99.44693127;-83.3899566;1854.59755;756.88925;213;73
2017;42943;27;7;3590;43.97508;10.21296;17026;no;4175.320313;23.2054863;0;0;24.19127143;19.62751429;21.90939286;101.8534;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-81.52667469;-18.18636713;1763.3914;685.6331;208;73
2017;42941;25;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;24.59221429;19.93374286;22.26297857;101.7148;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-74.52379969;-23.63185339;1732.4081;662.6298;206;73
2017;42936;20;7;3590;43.97508;10.21296;17026;inf;4175.320313;23.2054863;0;0;25.16645714;19.25768571;22.21207143;85.9658;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-75.17209369;-34.05983086;1646.3107;596.4824;201;73
2017;42928;12;7;3590;43.97508;10.21296;17026;no;4175.320313;23.2054863;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42927;11;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;24.82007143;18.45941429;21.63974286;84.6009;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-44.45907101;-27.14799499;1491.83485;477.91655;192;73
2017;42922;6;7;3590;43.97508;10.21296;17026;no;4175.320313;23.2054863;0;0;21.77668571;16.88942857;19.33305714;83.5411;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-27.25009465;-19.05174089;1405.773;411.8047;187;73
2017;42919;3;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;22.25914286;17.89422857;20.07668571;83.5355;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-15.53212677;-16.71968984;1358.21125;376.21295;184;73
2017;42978;31;8;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;1.2802;3.8629;27.72622857;20.90337143;24.3148;94.1713;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-267.5112347;-104.9378078;2567.56425;1261.865935;243;73
2017;42977;30;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;1.2802;3.8629;27.28667143;20.43501429;23.86084286;93.0879;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-265.5511218;-106.5703726;2549.1389;1247.430585;242;73
2017;42968;21;8;3566;44.14107;10.00209;20722;no;9988.962891;336.3833923;1.2802;3.8629;28.16921429;19.96821429;24.06871429;92.989;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-234.8697846;-94.47101485;2378.54345;1112.745135;233;73
2017;42968;21;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;1.2802;3.8629;28.16921429;19.96821429;24.06871429;92.989;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-234.8697846;-94.47101485;2378.54345;1112.745135;233;73
2017;42964;17;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;1.2802;3.5062;26.25671429;18.7292;22.49295714;92.8982;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-219.9679948;-94.77824232;2303.78015;1053.941835;229;73
2017;42955;8;8;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;1.2802;3.5062;29.74068571;23.155;26.44784286;86.5868;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-192.3169383;-98.89600609;2141.94475;928.0164345;220;73
2017;42949;2;8;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;0.9337;0.6954;27.02094286;19.50692857;23.26393571;86.1716;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-169.3880974;-97.99710852;2013.75435;823.7943402;214;73
2017;42941;25;7;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;0;0;25.59324286;19.80321429;22.69822857;85.8759;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-136.87051;-42.27284838;1864.77415;706.86745;206;73
2017;42934;18;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;26.11642857;20.20828571;23.16235714;72.4984;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-125.1499657;-52.17971844;1742.6835;612.7068;199;73
2017;42928;12;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;26.06277143;20.20561429;23.13419286;72.0421;0;10.07214457;13.47242283;256.176;1;6.229178333;8.798485417;515.7394;-101.0038565;-47.12235731;1632.5684;526.5317;193;73
2017;42978;31;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0.05005;25.9322;19.72122857;22.82671429;107.4227;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-193.513085;-95.66949254;2397.71245;1180.30415;243;73
2017;42978;31;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0.05005;25.9322;19.72122857;22.82671429;107.4227;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-193.513085;-95.66949254;2397.71245;1180.30415;243;73
2017;42978;31;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0.05005;25.9322;19.72122857;22.82671429;107.4227;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-193.513085;-95.66949254;2397.71245;1180.30415;243;73
2017;42968;21;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0.05005;26.61184286;20.3901;23.50097143;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-162.8351697;-80.89224199;2222.19565;1044.68735;233;73
2017;42968;21;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0.05005;26.61184286;20.3901;23.50097143;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-162.8351697;-80.89224199;2222.19565;1044.68735;233;73
2017;42968;21;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0.05005;26.61184286;20.3901;23.50097143;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-162.8351697;-80.89224199;2222.19565;1044.68735;233;73
2017;42955;8;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0.05005;28.41882857;22.25981429;25.33932143;102.0499;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-125.4635625;-86.79943291;1995.6885;870.0502;220;73
2017;42955;8;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0.05005;28.41882857;22.25981429;25.33932143;102.0499;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-125.4635625;-86.79943291;1995.6885;870.0502;220;73
2017;42955;8;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0.05005;28.41882857;22.25981429;25.33932143;102.0499;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-125.4635625;-86.79943291;1995.6885;870.0502;220;73
2017;42949;2;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0.05005;25.44062857;19.47064286;22.45563571;101.9331;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-103.1036409;-86.81251947;1874.9132;773.2149;214;73
2017;42947;31;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;23.99114286;18.96817143;21.47965714;101.9305;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-95.48915764;-77.63922618;1833.5475;739.8292;212;73
2017;42941;25;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;24.59221429;19.93374286;22.26297857;101.7148;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-74.52379969;-23.63185339;1732.4081;662.6298;206;73
2017;42940;24;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;24.73725714;19.46684286;22.10205;94.9018;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-78.23578744;-32.65548579;1716.3265;650.5382;205;73
2017;42934;18;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;24.91467143;19.59852857;22.2566;85.9624;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-68.25039187;-34.61558768;1612.91755;571.06925;199;73
2017;42934;18;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;24.91467143;19.59852857;22.2566;85.9624;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-68.25039187;-34.61558768;1612.91755;571.06925;199;73
2017;42934;18;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;24.91467143;19.59852857;22.2566;85.9624;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-68.25039187;-34.61558768;1612.91755;571.06925;199;73
2017;42928;12;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42928;12;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42928;12;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;24.894;18.82517143;21.85958571;85.31;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-46.53035841;-25.26268603;1509.0432;491.1349;193;73
2017;42978;31;8;3487;44.39014;9.86775;17709;no;31142.24805;320.9305115;8.7826;2.3179;28.08298571;18.0573;23.07014286;130.519;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-286.2761072;-99.77934675;2036.8517;1076.767945;243;73
2017;42955;8;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;8.6479;2.3179;30.33482857;20.59875714;25.46679286;109.3466;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-216.0306239;-97.83883519;1662.05555;793.7474078;220;73
2017;42947;31;7;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0.7143;0;24.36165714;15.75247143;20.05706429;103.4466;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-183.5963965;-92.61612107;1501.2063;666.1746147;212;73
2017;42940;24;7;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;25.3423;16.28071429;20.81150714;98.6779;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-157.7672644;-65.77934532;1390.57085;583.5401;205;73
2017;42933;17;7;3487;44.39014;9.86775;17709;no;31142.24805;320.9305115;0;0;23.96087143;15.91922857;19.94005;89.1283;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-137.6662969;-68.06910908;1280.8162;501.71545;198;73
2017;42928;12;7;3487;44.39014;9.86775;17709;no;31142.24805;320.9305115;0;0;26.20734286;17.49264286;21.84999286;78.1925;1;6.820692391;11.18013098;221.9665;42;1.350774167;4.620511667;369.1061;-127.2011776;-62.67747122;1207.065;447.91425;193;73
2018;43339;27;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;1.0464;26.25574286;20.79225714;23.524;101.2733;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-147.9548196;-63.43312485;2313.13095;1140.84625;239;56
2018;43333;21;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;1.0464;26.27144286;20.60947143;23.44045714;93.9891;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-137.7496723;-65.5322153;2208.94215;1060.59745;233;56
2018;43326;14;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;1.0464;26.05217143;21.58402857;23.8181;90.8315;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-117.2649108;-74.85023601;2076.0441;955.6294;226;56
2018;43319;7;8;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;1.0464;28.63851429;23.54234286;26.09042857;73.6026;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-113.0539946;-80.8135733;1947.80535;855.32065;219;56
2018;43312;31;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0.04165;25.8931;20.93045714;23.41177857;70.0651;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-92.77266698;-68.8962416;1801.43415;736.87945;212;56
2018;43305;24;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;24.70534286;19.52884286;22.11709286;64.503;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-74.56894533;-70.93902853;1669.49115;632.86645;205;56
2018;43298;17;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;24.92854286;19.7476;22.33807143;56.2398;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-58.83298775;-78.02305839;1548.8607;540.166;198;56
2018;43291;10;7;3590;43.98874;10.21279;19425;inf;5156.322754;86.10971069;0;0;24.35085714;19.30922857;21.83004286;50.9883;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-39.27293532;-66.20546557;1428.04525;447.28055;191;56
2018;43341;29;8;3487;44.36882;9.91849;17722;inf;29222.50781;415.8183899;0.4705;0;24.32212857;15.8549;20.08851429;190.7466;13;6.105334783;9.933935326;558.8125;51;0.729749167;3.7464625;594.1514;-62.1016595;-48.94013563;1915.7324;1021.554018;241;56
2018;43334;22;8;3487;44.36882;9.91849;17722;inf;29222.50781;415.8183899;0.4705;0;26.00047143;16.82702857;21.41375;164.4557;13;6.105334783;9.933935326;558.8125;51;0.729749167;3.7464625;594.1514;-64.46638632;-62.87530852;1812.25405;946.0056683;234;56
2018;43320;8;8;3487;44.36882;9.91849;17722;no;29222.50781;415.8183899;0.4705;0;28.9782;20.16617143;24.57218571;133.7937;13;6.105334783;9.933935326;558.8125;51;0.729749167;3.7464625;594.1514;-41.86540136;-71.38318687;1584.1816;773.7932183;220;56
2018;43313;1;8;3487;44.36882;9.91849;17722;no;29222.50781;415.8183899;0.4705;0;26.75057143;18.88868571;22.81962857;122.9664;13;6.105334783;9.933935326;558.8125;51;0.729749167;3.7464625;594.1514;-22.38542129;-64.04372596;1449.86425;667.4058683;213;56
2018;43306;25;7;3487;44.36882;9.91849;17722;no;29222.50781;415.8183899;0;0;25.29804286;16.9343;21.11617143;105.0248;13;6.105334783;9.933935326;558.8125;51;0.729749167;3.7464625;594.1514;-10.82305848;-77.6536691;1322.1744;567.68645;206;56
2018;43341;29;8;3542;44.17551;10.04895;20725;inf;14318.02246;278.1228638;16.7156;10.178;26.89691429;18.2388;22.56785714;132.0873;3;8.846196739;12.47958478;546.0467;17;3.564365;6.571656667;682.764;-192.5054565;-76.05638395;2379.95215;1226.312311;241;56
2018;43334;22;8;3542;44.17551;10.04895;20725;inf;14318.02246;278.1228638;16.7156;10.178;29.12797143;20.23562857;24.6818;118.5764;3;8.846196739;12.47958478;546.0467;17;3.564365;6.571656667;682.764;-180.372625;-81.19487976;2259.87325;1134.163411;234;56
2018;43326;14;8;3542;44.17551;10.04895;20725;no;14318.02246;278.1228638;13.5265;9.5146;27.5239;20.97901429;24.25145714;109.4988;3;8.846196739;12.47958478;546.0467;17;3.564365;6.571656667;682.764;-155.6058306;-86.81535472;2101.2857;1007.926902;226;56
2018;43320;8;8;3542;44.17551;10.04895;20725;inf;14318.02246;278.1228638;13.5265;9.5146;31.3736;23.05024286;27.21192143;89.3827;3;8.846196739;12.47958478;546.0467;17;3.564365;6.571656667;682.764;-154.1160716;-97.55739139;1991.62085;922.2020525;220;56
2018;43313;1;8;3542;44.17551;10.04895;20725;no;14318.02246;278.1228638;5.7934;2.8577;28.66544286;20.75487143;24.71015714;84.8199;3;8.846196739;12.47958478;546.0467;17;3.564365;6.571656667;682.764;-127.6942084;-86.94864991;1838.5513;798.5517388;213;56
2018;43341;29;8;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;7.4817;12.71765;26.69322857;19.49852857;23.09587857;119.0711;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-175.7527161;-70.50876605;2518.77335;1254.094139;241;56
2018;43341;29;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;7.4817;12.71765;26.69322857;19.49852857;23.09587857;119.0711;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-175.7527161;-70.50876605;2518.77335;1254.094139;241;56
2018;43334;22;8;3566;44.14107;10.00209;20722;inf;9988.962891;336.3833923;7.4817;12.71765;28.84197143;21.53598571;25.18897857;109.1646;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-162.0043966;-73.99918032;2395.3604;1158.611189;234;56
2018;43334;22;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;7.4817;12.71765;28.84197143;21.53598571;25.18897857;109.1646;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-162.0043966;-73.99918032;2395.3604;1158.611189;234;56
2018;43326;14;8;3566;44.14107;10.00209;20722;no;9988.962891;336.3833923;6.0592;10.51605;27.23344286;21.71158571;24.47251429;103.3788;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-136.6988278;-78.65045702;2232.70855;1028.031701;226;56
2018;43320;8;8;3566;44.14107;10.00209;20722;no;9988.962891;336.3833923;6.0592;10.51605;30.4246;24.04665714;27.23562857;80.7797;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-139.0340351;-88.5552472;2120.7072;939.9703514;220;56
2018;43313;1;8;3566;44.14107;10.00209;20722;no;9988.962891;336.3833923;2.7518;3.48435;28.039;22.11134286;25.07517143;77.6267;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-114.802042;-77.21275379;1967.488;815.1587477;213;56
2018;43306;25;7;3566;44.14107;10.00209;20722;no;9988.962891;336.3833923;0;0;26.48585714;20.31397143;23.39991429;69.022;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-96.18852473;-85.45089021;1824.3088;700.433;206;56
2018;43306;25;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;26.48585714;20.31397143;23.39991429;69.022;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-96.18852473;-85.45089021;1824.3088;700.433;206;56
2018;43300;19;7;3566;44.12449;9.9991;17740;no;8190.941895;208.5260315;0;0;26.70395714;19.9635;23.33372857;57.962;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-84.49331928;-91.95152587;1713.12515;613.18935;200;56
2018;43290;9;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;25.71522857;19.53158571;22.62340714;51.2938;1;10.20054674;13.19551957;550.4151;6;5.511806667;8.013659583;726.6727;-51.30747374;-76.8158511;1530.514;470.4782;190;56
2018;43341;29;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;1.0464;25.11891429;19.58435714;22.35163571;101.2741;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-154.2392339;-66.21165473;2348.34455;1168.07985;241;56
2018;43341;29;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;1.0464;25.11891429;19.58435714;22.35163571;101.2741;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-154.2392339;-66.21165473;2348.34455;1168.07985;241;56
2018;43334;22;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;1.0464;26.95214286;21.01872857;23.98543571;94.7511;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-140.6123185;-69.77557884;2229.0833;1076.7486;234;56
2018;43334;22;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;1.0464;26.95214286;21.01872857;23.98543571;94.7511;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-140.6123185;-69.77557884;2229.0833;1076.7486;234;56
2018;43334;22;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;1.0464;26.95214286;21.01872857;23.98543571;94.7511;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-140.6123185;-69.77557884;2229.0833;1076.7486;234;56
2018;43326;14;8;3590;44.02739;10.17041;17109;no;5606.588867;405.3192139;0;1.0464;26.05217143;21.58402857;23.8181;90.8315;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-117.2649108;-74.85023601;2076.0441;955.6294;226;56
2018;43326;14;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;1.0464;26.05217143;21.58402857;23.8181;90.8315;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-117.2649108;-74.85023601;2076.0441;955.6294;226;56
2018;43326;14;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;1.0464;26.05217143;21.58402857;23.8181;90.8315;1;9.912471739;12.46798207;552.9851;5;5.561464167;7.642967083;800.2666;-117.2649108;-74.85023601;2076.0441;955.6294;226;56
